Date,Close,MA50,MA200,Volatility
2020-11-02,4340.0,4995.8,3430.785,451.2575340855389
2020-11-04,4585.0,4989.1,3442.695,457.64040619170225
2020-11-05,4500.0,4977.1,3454.32,465.6356426693879
2020-11-06,4515.0,4964.6,3465.82,475.49517444400675
2020-11-09,4550.0,4955.6,3477.695,480.4794360903944
2020-11-10,4015.0,4936.4,3487.25,511.72246878309727
2020-11-11,4210.0,4920.8,3497.79,528.0749032554688
2020-11-12,4290.0,4913.6,3508.735,542.0808142661014
2020-11-13,4340.0,4904.2,3520.0,553.7267677594526
2020-11-16,4390.0,4892.5,3531.75,563.0606018709781
2020-11-17,4370.0,4876.1,3543.395,572.1859927897796
2020-11-18,4250.0,4859.5,3554.65,584.532822593953
2020-11-19,4290.0,4847.7,3566.38,586.3900863191094
2020-11-20,4230.0,4835.6,3577.985,581.5836485234819
2020-11-24,4580.0,4829.4,3591.51,569.128694817234
2020-11-25,4410.0,4820.1,3604.305,537.3288554047473
2020-11-26,4385.0,4811.9,3616.97,500.23905204952183
2020-11-27,4655.0,4810.7,3630.63,456.94814716267837
2020-11-30,4780.0,4814.7,3644.49,424.8811869081857
2020-12-01,4865.0,4817.3,3658.565,394.22370246626485
2020-12-02,4755.0,4815.0,3671.695,348.6494468396771
2020-12-03,4595.0,4810.4,3683.845,288.3469035408797
2020-12-04,4495.0,4805.2,3694.63,232.4863115486069
2020-12-07,4355.0,4792.3,3705.42,206.9719426817951
2020-12-08,4495.0,4787.6,3716.52,191.3280867557464
2020-12-09,4385.0,4781.1,3726.875,189.53178849623106
2020-12-10,4500.0,4778.1,3737.655,180.1740059325945
2020-12-11,4345.0,4769.2,3747.765,180.97604147016938
2020-12-14,4300.0,4758.2,3757.71,182.68157397852153
2020-12-15,4295.0,4745.9,3766.94,184.45508439976726
2020-12-16,4240.0,4731.0,3776.165,187.12771470095277
2020-12-17,4465.0,4720.6,3786.25,185.0225211517213
2020-12-18,4475.0,4702.3,3796.42,184.74469802481937
2020-12-21,4430.0,4679.9,3806.615,184.00680896948438
2020-12-22,4415.0,4658.8,3816.75,182.48043510307684
2020-12-23,4500.0,4632.4,3827.035,166.09580395651093
2020-12-24,4480.0,4605.8,3837.94,160.6341599204194
2020-12-25,4400.0,4578.6,3848.51,158.20327386648623
2020-12-28,4445.0,4556.5,3859.14,156.86448137563454
2020-12-29,4530.0,4537.1,3869.82,157.02340772865037
2020-12-30,4575.0,4516.8,3881.19,157.55896542631942
2021-01-04,4895.0,4502.5,3894.735,170.80110433303457
2021-01-05,4960.0,4492.9,3908.55,187.35768545446717
2021-01-06,5050.0,4492.3,3922.95,204.4609537520537
2021-01-07,5240.0,4499.1,3939.075,241.5884336311892
2021-01-08,5370.0,4514.0,3955.785,281.6762733857947
2021-01-12,5530.0,4529.1,3974.26,326.98658976334195
2021-01-13,5830.0,4555.8,3993.68,393.93275725862304
2021-01-14,5450.0,4575.0,4011.48,418.79688792221805
2021-01-15,5680.0,4600.6,4031.73,455.4486230914122
2021-01-18,5620.0,4626.2,4051.635,484.4593206176697
2021-01-19,5320.0,4640.9,4068.6,494.7019304591406
2021-01-20,5100.0,4652.9,4083.45,495.4779707920726
2021-01-21,5290.0,4668.4,4098.98,496.63164267467573
2021-01-22,5250.0,4682.4,4114.225,498.7023678750054
2021-01-25,5140.0,4704.9,4129.31,493.6872759518727
2021-01-26,5240.0,4725.5,4145.01,493.01488634818935
2021-01-27,5270.0,4745.1,4161.06,486.28905008223563
2021-01-28,5140.0,4761.1,4177.0,472.9931896668936
2021-01-29,5040.0,4774.1,4192.785,456.46014291388326
2021-02-01,5090.0,4788.5,4208.385,434.87757558550106
2021-02-02,5070.0,4804.9,4223.29,422.7185213305167
2021-02-03,5120.0,4821.5,4238.525,409.8557357631184
2021-02-04,5340.0,4843.7,4254.75,395.9008351397651
2021-02-05,4970.0,4851.5,4269.245,376.26724575742753
2021-02-08,5140.0,4866.1,4284.695,358.94741554499564
2021-02-09,5160.0,4881.6,4299.765,338.05601283823745
2021-02-10,5560.0,4899.7,4316.51,315.8932327270602
2021-02-12,6160.0,4927.3,4335.16,332.92262053570477
2021-02-15,6140.0,4952.8,4353.075,344.4784496871216
2021-02-16,5970.0,4977.1,4369.44,338.55087564838806
2021-02-17,5520.0,4995.6,4384.725,329.4690957547648
2021-02-18,5440.0,5014.5,4399.72,320.9869836584527
2021-02-19,5530.0,5038.0,4414.59,316.1725122006259
2021-02-22,5490.0,5057.9,4429.5,315.35803407422935
2021-02-24,5250.0,5075.2,4443.16,316.49753499065815
2021-02-25,5360.0,5092.4,4456.67,315.51745493364814
2021-02-26,5120.0,5107.9,4468.705,307.8589391860705
2021-03-01,5260.0,5127.1,4481.415,308.01850966921086
2021-03-02,5480.0,5150.8,4494.32,302.96162649158737
2021-03-03,5440.0,5174.8,4506.82,299.24425882007
2021-03-04,5250.0,5190.5,4518.565,299.7318725165716
2021-03-05,5180.0,5204.6,4530.18,297.83297795679397
2021-03-08,5160.0,5219.2,4541.775,299.63119092428303
2021-03-09,5280.0,5236.5,4553.975,299.36119727976285
2021-03-10,5130.0,5249.1,4565.575,299.6012675878081
2021-03-11,5180.0,5263.1,4577.4,300.5137363701
2021-03-12,5310.0,5281.3,4589.94,300.2749697714678
2021-03-15,5160.0,5295.6,4601.03,299.83137023117536
2021-03-16,5300.0,5311.0,4612.53,294.4708872677691
2021-03-17,5400.0,5327.5,4624.92,290.3705520042545
2021-03-18,5640.0,5342.4,4638.045,289.2288597863706
2021-03-19,5510.0,5353.4,4650.995,285.82226613068894
2021-03-22,5450.0,5361.4,4663.245,285.8067830569625
2021-03-23,5420.0,5365.0,4675.095,274.1400346915416
2021-03-24,5150.0,5360.6,4684.795,273.80251293942496
2021-03-25,5080.0,5351.6,4693.295,276.7288394343869
2021-03-26,5110.0,5337.2,4702.07,280.5251643187868
2021-03-29,4915.0,5326.5,4709.595,254.4300030200309
2021-03-30,4960.0,5312.1,4718.02,217.24959161633302
2021-03-31,5020.0,5300.1,4726.97,185.35373140867534
2021-04-01,5160.0,5296.9,4736.67,181.09667514098552
2021-04-02,5280.0,5300.5,4747.445,178.28726980551914
2021-04-05,5320.0,5301.1,4758.22,171.55316524547317
2021-04-06,5180.0,5299.7,4768.745,166.40804647320462
2021-04-07,5250.0,5301.9,4779.42,166.40804647320462
2021-04-08,5140.0,5299.9,4790.125,166.17234164093225
2021-04-09,5260.0,5299.7,4800.55,164.6107390248056
2021-04-12,5150.0,5299.9,4809.825,165.50697106544564
2021-04-13,5140.0,5301.9,4818.9,160.21582067759877
2021-04-14,5300.0,5306.1,4829.125,155.89388153113927
2021-04-15,5220.0,5309.1,4838.8,155.83193496205237
2021-04-16,5390.0,5314.5,4849.15,158.4280720799905
2021-04-19,5430.0,5316.3,4859.8,161.819840932854
2021-04-20,5330.0,5323.5,4869.975,162.4896990545692
2021-04-21,5210.0,5324.9,4878.9,161.22563969960098
2021-04-22,5420.0,5330.1,4889.0,163.79734114298336
2021-04-23,5340.0,5325.7,4899.05,164.245138488891
2021-04-26,5350.0,5309.5,4907.95,164.13873092143484
2021-04-27,5430.0,5295.3,4917.5,166.90118557733425
2021-04-28,5440.0,5284.7,4926.4,168.17042874251575
2021-04-30,5400.0,5282.3,4934.675,154.9813670668979
2021-05-06,5500.0,5283.5,4943.55,154.43156800148026
2021-05-07,5160.0,5276.1,4950.65,151.0489187715779
2021-05-10,5080.0,5267.9,4956.95,150.4916272921904
2021-05-11,4795.0,5258.8,4960.775,170.24289611656434
2021-05-12,4945.0,5250.5,4964.85,175.90692745435385
2021-05-13,4900.0,5246.1,4969.025,184.44082937415078
2021-05-14,4965.0,5240.2,4972.775,181.85514318666642
2021-05-17,4800.0,5226.6,4975.975,191.68708037216285
2021-05-18,4860.0,5215.0,4979.225,199.23769954387453
2021-05-19,4880.0,5207.6,4981.525,207.78532522607466
2021-05-20,4900.0,5202.0,4983.875,213.94763834643902
2021-05-21,5050.0,5199.8,4986.6,213.6573285028727
2021-05-24,5030.0,5194.8,4989.875,215.2571971376017
2021-05-25,5040.0,5193.0,4992.875,215.94013910840485
2021-05-26,5290.0,5195.2,4997.8,217.1503663574887
2021-05-27,5400.0,5197.0,5003.05,220.69697590227602
2021-05-28,5240.0,5198.6,5007.15,221.00612411548155
2021-05-31,5190.0,5196.4,5009.425,220.92549584110827
2021-06-01,5210.0,5192.6,5011.4,219.7941173530003
2021-06-02,5160.0,5183.0,5013.5,219.62618450343356
2021-06-03,5260.0,5178.0,5016.5,216.41866885710485
2021-06-04,5080.0,5170.6,5016.05,211.11152197982986
2021-06-07,5100.0,5164.2,5016.4,208.70598854649367
2021-06-08,5220.0,5165.6,5018.25,208.81720819122725
2021-06-09,5190.0,5167.8,5020.15,202.61005239950532
2021-06-10,5280.0,5171.2,5022.225,200.85800153742
2021-06-11,5310.0,5179.1,5025.175,199.53170750246093
2021-06-14,5500.0,5189.9,5028.0,203.44906730801873
2021-06-15,5500.0,5199.5,5030.4,206.77608801481273
2021-06-16,5450.0,5205.3,5033.05,209.12248239650143
2021-06-17,5360.0,5206.9,5034.35,202.3290395120831
2021-06-18,5440.0,5209.3,5035.85,209.69497552067727
2021-06-21,5280.0,5211.3,5037.25,210.65203917643893
2021-06-22,5150.0,5209.3,5038.125,199.45356386369048
2021-06-23,5190.0,5210.3,5039.125,195.06004085979745
2021-06-24,5630.0,5217.7,5044.025,204.96067747336332
2021-06-25,5960.0,5233.9,5049.775,242.87194487875635
2021-06-28,6030.0,5251.7,5055.05,269.81389925257395
2021-06-29,5930.0,5264.3,5058.75,283.74446169083535
2021-06-30,5900.0,5277.9,5062.85,291.65027868572713
2021-07-01,6060.0,5291.3,5068.75,307.4517063282099
2021-07-02,6200.0,5306.7,5075.575,335.1986887198831
2021-07-05,5950.0,5319.1,5080.875,340.3953077191714
2021-07-06,5910.0,5333.1,5086.05,341.3194479036151
2021-07-07,5820.0,5341.1,5091.175,344.897119426203
2021-07-08,6030.0,5354.9,5097.75,357.74854715077737
2021-07-09,6030.0,5368.5,5105.0,365.59446158935873
2021-07-12,6100.0,5381.9,5111.825,372.8888466473725
2021-07-13,6090.0,5394.9,5117.925,377.82027595078074
2021-07-14,6020.0,5407.3,5123.9,375.6161222103637
2021-07-15,5850.0,5414.3,5129.375,370.86478621615584
2021-07-16,5820.0,5427.5,5133.475,355.8121679349325
2021-07-19,5610.0,5438.1,5137.875,339.1010767158761
2021-07-20,5560.0,5453.4,5142.125,328.2319407012865
2021-07-21,5680.0,5468.1,5147.275,313.58586057729656
2021-07-26,5670.0,5483.5,5151.675,302.548751652386
2021-07-27,5630.0,5496.8,5155.575,292.5482571450405
2021-07-28,5500.0,5510.8,5158.525,292.5482571450405
2021-07-29,5790.0,5529.4,5162.55,288.94258269063386
2021-07-30,5720.0,5546.2,5166.225,283.2749770870305
2021-08-02,5830.0,5564.8,5168.425,272.9902528679341
2021-08-03,5860.0,5581.0,5169.975,265.6590157394565
2021-08-04,6270.0,5605.8,5173.975,261.1444749206594
2021-08-05,6130.0,5627.6,5175.525,233.4501349693722
2021-08-06,6000.0,5641.8,5176.475,197.47719204831287
2021-08-10,6050.0,5654.8,5177.925,193.55120502206313
2021-08-11,6110.0,5672.2,5180.725,197.0602918415199
2021-08-12,6130.0,5691.0,5183.875,200.0703899119394
2021-08-13,5770.0,5702.2,5184.775,201.59963738330197
2021-08-16,5440.0,5707.8,5183.925,218.61134357623277
2021-08-17,5220.0,5707.0,5182.825,247.6438395445047
2021-08-18,5400.0,5713.4,5184.425,252.75243441641774
2021-08-19,5140.0,5714.2,5185.625,281.4568013647223
2021-08-20,5160.0,5713.0,5188.3,304.2837831525594
2021-08-23,5260.0,5714.4,5190.725,318.6467434737344
2021-08-24,5100.0,5710.8,5193.75,336.4493437644368
2021-08-25,5400.0,5712.6,5198.3,336.82578463559287
2021-08-26,5460.0,5711.8,5203.6,331.5205303883102
2021-08-27,5290.0,5707.6,5208.35,330.32568394123706
2021-08-30,5300.0,5704.6,5211.925,329.59832747034176
2021-08-31,5440.0,5706.2,5216.625,329.01874313375515
2021-09-01,5390.0,5705.2,5221.0,329.58158775709654
2021-09-02,5520.0,5710.0,5225.85,329.9940786650664
2021-09-03,5420.0,5715.4,5232.875,331.6721827069499
2021-09-06,5570.0,5723.0,5239.675,331.39569014738123
2021-09-07,5850.0,5727.4,5247.475,334.34186510008556
2021-09-08,6040.0,5729.0,5255.975,343.64911267695857
2021-09-09,5950.0,5727.4,5263.775,348.0832573149288
2021-09-10,6020.0,5729.2,5272.025,354.1257650485864
2021-09-13,6220.0,5735.6,5281.875,369.3927915955325
2021-09-14,6400.0,5742.4,5292.425,392.4823738629353
2021-09-15,6400.0,5746.4,5303.275,413.0103947927674
2021-09-16,6100.0,5749.4,5310.875,405.95509632207626
2021-09-17,6120.0,5753.6,5319.425,405.58472051745554
2021-09-21,5990.0,5757.0,5327.45,405.32433444333833
2021-09-22,6120.0,5758.8,5334.775,407.6708442375545
2021-09-24,6240.0,5763.0,5342.075,412.9351066436851
2021-09-27,6200.0,5765.0,5348.75,415.66468028539856
2021-09-28,5980.0,5762.8,5354.875,418.6821140718326
2021-09-29,5920.0,5760.8,5361.5,417.38870772136835
2021-09-30,6160.0,5767.0,5369.825,413.7748846563716
2021-10-01,6410.0,5778.8,5380.1,425.0816013615164
2021-10-04,6330.0,5793.2,5389.275,418.22064242108473
2021-10-05,6200.0,5806.0,5398.35,404.03140881659505
2021-10-06,6160.0,5815.6,5406.65,391.1521443121298
2021-10-07,6210.0,5826.4,5415.975,365.50531860837674
2021-10-08,6640.0,5846.6,5427.675,373.87148200611256
2021-10-11,6780.0,5872.2,5440.1,389.33792903913246
2021-10-12,6410.0,5884.6,5450.95,370.9492328247996
2021-10-13,6440.0,5899.0,5460.825,349.2621121571577
2021-10-14,6360.0,5909.6,5470.25,330.30898108964334
2021-10-15,6580.0,5924.0,5481.0,310.6988785036406
2021-10-18,6510.0,5928.8,5491.475,292.64960806982015
2021-10-19,6950.0,5945.2,5503.725,286.91462144681657
2021-10-20,6900.0,5963.2,5515.825,282.2139483506215
2021-10-21,6790.0,5978.0,5527.775,284.2738278409933
2021-10-22,6710.0,5990.0,5539.1,288.00143677796956
2021-10-25,6500.0,5997.4,5548.95,279.70530468911716
2021-10-26,6500.0,6012.0,5558.575,273.3405521894464
2021-10-27,6320.0,6029.6,5565.7,272.00004225821874
2021-10-28,6370.0,6052.6,5572.75,271.9702485418599
2021-10-29,6150.0,6067.6,5578.25,275.0433612626924
2021-11-01,6620.0,6097.2,5585.15,273.932830092097
2021-11-02,6760.0,6129.2,5592.1,277.4284623539989
2021-11-04,6960.0,6163.2,5599.25,283.608926143856
2021-11-05,7010.0,6201.4,5605.15,295.3589283425994
2021-11-08,6850.0,6230.4,5612.15,300.0107277774801
2021-11-09,6860.0,6258.4,5618.05,302.252843839655
2021-11-10,6750.0,6287.6,5623.7,287.93138550457377
2021-11-11,6800.0,6317.6,5631.1,266.96872260723103
2021-11-12,6840.0,6345.6,5639.8,260.05768590826403
2021-11-15,7100.0,6379.8,5648.85,273.828539355338
2021-11-16,6900.0,6407.4,5657.1,273.36157689788456
2021-11-17,7130.0,6441.6,5667.05,275.5233265047355
2021-11-18,7180.0,6473.8,5676.75,274.3720102342042
2021-11-19,7010.0,6497.0,5685.45,264.19602614317
2021-11-22,7320.0,6522.6,5696.35,285.19483156954277
2021-11-24,6980.0,6543.2,5706.05,288.35323165668393
2021-11-25,7080.0,6564.4,5716.0,286.8939889915721
2021-11-26,7070.0,6581.4,5726.0,284.62598971798764
2021-11-29,7050.0,6594.4,5735.65,275.9820500575678
2021-11-30,6890.0,6604.2,5743.4,272.53260903690096
2021-12-01,6920.0,6620.6,5753.15,266.20815466313127
2021-12-02,6850.0,6635.2,5761.7,265.4384791375411
2021-12-03,6850.0,6652.4,5770.15,265.1991227598576
2021-12-06,6330.0,6656.6,5774.0,280.8656569275319
2021-12-07,6540.0,6662.6,5775.9,284.8893715513855
2021-12-08,6740.0,6673.4,5778.9,279.00912521632273
2021-12-09,6640.0,6686.6,5782.25,274.5322040024399
2021-12-10,6460.0,6697.4,5786.95,266.65854872692495
2021-12-13,6580.0,6705.8,5792.65,256.63516749533085
2021-12-14,6310.0,6703.8,5796.55,243.0921494071792
2021-12-15,6530.0,6707.8,5801.75,246.5087254522486
2021-12-16,6190.0,6707.6,5806.45,273.6042951870132
2021-12-17,6040.0,6705.2,5809.85,307.31690184705917
2021-12-20,5900.0,6699.0,5813.75,344.8586250397753
2021-12-21,6060.0,6687.4,5817.75,366.91632044221444
2021-12-22,6190.0,6675.6,5821.3,378.92482498308766
2021-12-23,6070.0,6668.8,5824.45,396.24748449103845
2021-12-24,6150.0,6663.0,5828.95,407.3576191567019
2021-12-27,6110.0,6658.0,5833.6,418.1020334138396
2021-12-28,6000.0,6646.4,5837.8,424.4646391456165
2021-12-29,5880.0,6633.8,5840.8,440.35317591700397
2021-12-30,5860.0,6612.0,5844.45,445.5109426265119
2022-01-04,5800.0,6590.0,5847.55,446.8973499353906
2022-01-05,5510.0,6564.4,5848.55,468.923933247579
2022-01-06,5180.0,6533.8,5848.65,491.1122726707045
2022-01-07,5260.0,6509.0,5848.45,515.8503748136396
2022-01-11,5230.0,6483.6,5847.6,529.9413326887478
2022-01-12,5330.0,6463.8,5846.05,531.1476405783311
2022-01-13,5060.0,6437.6,5843.8,543.0928880564055
2022-01-14,4765.0,6409.9,5840.375,576.144064239665
2022-01-17,4945.0,6376.4,5838.0,585.4175246445055
2022-01-18,4935.0,6339.9,5836.925,591.5052151420246
2022-01-19,4890.0,6298.5,5835.975,592.8937655612212
2022-01-20,4920.0,6256.7,5835.025,609.1539497390993
2022-01-21,4850.0,6216.7,5834.7,616.6968228103304
2022-01-24,4710.0,6173.7,5833.45,615.2573753568704
2022-01-25,4515.0,6129.0,5830.925,623.0192521148442
2022-01-26,4410.0,6081.2,5827.175,638.540541382065
2022-01-27,4010.0,6024.6,5820.825,665.9190348079396
2022-01-28,4140.0,5965.4,5814.925,687.2094161237865
2022-01-31,4270.0,5912.8,5810.375,680.7911219486786
2022-02-01,4305.0,5856.3,5805.65,683.3720692693519
2022-02-02,4430.0,5801.3,5802.1,681.8539003183282
2022-02-03,4190.0,5744.9,5796.75,691.8126490454756
2022-02-04,3810.0,5674.7,5790.05,709.5296523657186
2022-02-07,3625.0,5607.6,5782.475,722.7755410628073
2022-02-08,3525.0,5536.5,5773.6,738.6388732374484
2022-02-09,3680.0,5468.7,5765.9,730.639166725985
2022-02-10,3895.0,5405.6,5758.425,705.6904176175714
2022-02-14,3620.0,5340.2,5749.375,691.7523143205518
2022-02-15,3520.0,5272.2,5740.325,681.3609605933667
2022-02-16,3575.0,5206.7,5732.15,659.9091935093713
2022-02-17,3370.0,5137.1,5721.9,643.364115456793
2022-02-18,3360.0,5077.7,5712.0,636.9946723825173
2022-02-21,3310.0,5013.1,5701.8,643.8414927729698
2022-02-22,3410.0,4946.5,5691.7,635.4641031850797
2022-02-24,3245.0,4878.6,5680.725,630.0101258080915
2022-02-25,3425.0,4817.9,5670.85,602.8085845898446
2022-02-28,3550.0,4757.3,5661.1,581.7386001037024
2022-03-01,3795.0,4707.0,5654.275,566.8282646527404
2022-03-02,3650.0,4649.4,5647.125,541.7531142334595
2022-03-03,3470.0,4595.0,5640.5,516.7205663394917
2022-03-04,3375.0,4541.7,5632.65,491.65437350699045
2022-03-07,3200.0,4487.7,5624.15,463.9311036841185
2022-03-08,3120.0,4428.9,5614.925,436.66236726852753
2022-03-09,3015.0,4365.4,5606.0,417.44436617425436
2022-03-10,3140.0,4306.8,5597.4,399.26354618271415
2022-03-11,2756.0,4238.92,5586.78,404.57553178559044
2022-03-14,2824.0,4173.2,5576.4,420.05864396280464
2022-03-15,2750.0,4108.2,5564.9,429.6667513799908
2022-03-16,2810.0,4046.8,5553.8,422.895547006844
2022-03-17,3075.0,3991.1,5543.975,396.79963964581236
2022-03-18,3200.0,3939.1,5533.525,349.2533250486393
2022-03-22,3120.0,3891.3,5522.125,316.38304297973633
2022-03-23,3280.0,3853.3,5512.325,303.82004655670085
2022-03-24,3295.0,3814.0,5502.85,298.43511395517845
2022-03-25,3350.0,3776.4,5493.55,295.8270794224244
2022-03-28,3080.0,3731.4,5483.15,289.9046315641759
2022-03-29,3230.0,3694.8,5473.0,266.2013756798703
2022-03-30,3280.0,3665.1,5464.0,257.621659687792
2022-03-31,3225.0,3630.7,5454.625,252.64778308727244
2022-04-01,3275.0,3597.5,5444.9,244.86422463440894
2022-04-04,3380.0,3567.3,5435.85,245.0641131220421
2022-04-05,3495.0,3538.8,5426.925,248.68611060784727
2022-04-06,3280.0,3507.4,5416.775,248.44541943220582
2022-04-07,3105.0,3475.3,5404.8,247.3458767772045
2022-04-08,3035.0,3445.7,5392.475,249.76399204889694
2022-04-11,2814.0,3413.78,5379.295,257.22896460147933
2022-04-12,2837.0,3390.32,5366.68,256.6308879377984
2022-04-13,2886.0,3365.24,5353.91,233.57549666808717
2022-04-14,2870.0,3337.24,5341.86,218.34738745691806
2022-04-15,2746.0,3306.06,5329.84,218.23301898379023
2022-04-18,2718.0,3271.82,5317.48,222.0901468624859
2022-04-19,2622.0,3240.46,5302.44,235.36994847207208
2022-04-20,2379.0,3211.84,5284.535,265.1734544022243
2022-04-21,2399.0,3187.32,5266.38,289.07280234837043
2022-04-22,2220.0,3161.22,5247.83,321.6132538586381
2022-04-25,2169.0,3131.0,5229.175,351.9978595155349
2022-04-26,2278.0,3098.66,5210.265,372.6885868371757
2022-04-27,2251.0,3071.28,5190.52,392.09549622635336
2022-04-28,2210.0,3045.08,5171.82,412.8365906442691
2022-05-02,2329.0,3020.16,5153.915,424.45198745587726
2022-05-06,2141.0,2995.58,5135.52,440.53252649109163
2022-05-09,2132.0,2971.02,5116.03,455.79959928977235
2022-05-10,2207.0,2948.96,5096.915,459.7586773290793
2022-05-11,2266.0,2926.08,5077.745,457.9762943722868
2022-05-12,2077.0,2902.72,5057.68,458.51113876098157
2022-05-13,2251.0,2879.24,5038.835,459.6661969774967
2022-05-16,2205.0,2852.34,5020.61,454.69125055735435
2022-05-17,2114.0,2818.72,5002.08,447.5282614848638
2022-05-18,2143.0,2788.58,4984.745,438.70127557995716
2022-05-19,2070.0,2760.58,4967.295,426.0690799854179
2022-05-20,2068.0,2734.44,4949.235,401.478876786598
2022-05-23,2061.0,2711.66,4931.19,359.2727024319076
2022-05-24,1947.0,2688.2,4912.775,331.8328411758577
2022-05-25,1878.0,2665.46,4894.665,315.23076932799376
2022-05-26,1932.0,2641.3,4875.375,295.580823106965
2022-05-27,1932.0,2624.82,4856.435,287.1924662030048
2022-05-30,2092.0,2610.18,4837.745,268.8045501976911
2022-05-31,2129.0,2597.76,4819.09,241.48659323600296
2022-06-01,2280.0,2587.16,4799.14,209.26281116820203
2022-06-02,2118.0,2568.02,4779.08,183.42506378103442
2022-06-03,2135.0,2546.72,4759.755,153.73759178068738
2022-06-06,2160.0,2527.52,4740.305,127.5905853554769
2022-06-07,2027.0,2502.46,4719.89,122.10401162640633
2022-06-08,2135.0,2479.26,4699.915,111.9363581502965
2022-06-09,2239.0,2457.04,4682.26,112.50432431064644
2022-06-10,2169.0,2438.82,4665.905,112.50432431064644
